     0.0000000000000000   0.000000000000000    
     3.3354741782726074  0.2325483423271960E-03
     6.6709483565452148  0.1026957053200175E-02
    10.0064225348178226  0.3399009571982112E-02
    13.3418967130904296  0.8903508847961114E-02
    16.6773708913630365  0.1874705313551391E-01
    20.0128450696356452  0.3248240182349419E-01
    23.3483192479082540  0.4758623382155590E-01
    26.6837934261808591  0.5886324074741366E-01
    30.0192676044534679  0.5728847382734272E-01
    33.3547417827260730  0.4161705396205987E-01
    36.6902159609986782  0.2580745824519792E-01
    40.0256901392712905  0.1705271675347812E-01
    43.3611643175438957  0.1307464378569712E-01
    46.6966384958165079  0.1107833242332892E-01
    50.0321126740891131  0.9654464511798898E-02
    53.3675868523617183  0.8297025713272075E-02
    56.7030610306343235  0.6973098449714251E-02
    60.0385352089069357  0.5796111980254368E-02
    63.3740093871795338  0.4839267906730241E-02
    66.7094835654521461  0.4106550327048507E-02
    70.0449577437247513  0.3561079609388341E-02
    73.3804319219973564  0.3153860919544726E-02
    76.7159061002699758  0.2844948177628885E-02
    80.0513802785425810  0.2611996672401185E-02
    83.3868544568151862  0.2453927696009620E-02
    86.7223286350877913  0.2403348571767163E-02
    90.0578028133603965  0.2565067683152648E-02
    93.3932769916330159  0.3181830215837015E-02
    96.7287511699056068  0.4644264398271365E-02
   100.0642253481782262  0.7334984985801706E-02
   103.3996995264508172  0.1142846395603460E-01
   106.7351737047234366  0.1681780592206146E-01
   110.0706478829960417  0.2276942932445441E-01
   113.4061220612686469  0.2720752711612077E-01
   116.7415962395412521  0.2724207602455706E-01
   120.0770704178138715  0.2247946930846800E-01
   123.4125445960864766  0.1717911031535796E-01
   126.7480187743590676  0.1600091595560955E-01
   130.0834929526317012  0.2072870594192308E-01
   133.4189671309042922  0.3121290724845252E-01
   136.7544413091769115  0.4575970307173758E-01
   140.0899154874495025  0.6066885813349908E-01
   143.4253896657221219  0.6726951641046973E-01
   146.7608638439947129  0.5312368358778236E-01
   150.0963380222673322  0.2804806257635709E-01
   153.4318122005399516  0.1288148143330413E-01
   156.7672863788125426  0.8059553557165958E-02
   160.1027605570851620  0.9028618044800410E-02
   163.4382347353577813  0.1416506863796706E-01
   166.7737089136303723  0.2174737543674116E-01
   170.1091830919029633  0.2766694295081270E-01
   173.4446572701755827  0.2673629997447055E-01
   176.7801314484482020  0.1857254433545483E-01
   180.1156056267207930  0.1039646722613743E-01
   183.4510798049933840  0.7749129797474548E-02
   186.7865539832660318  0.1135058595733987E-01
   190.1220281615386227  0.2089619059589374E-01
   193.4575023398112137  0.3476570574052872E-01
   196.7929765180838331  0.4840551882388244E-01
   200.1284506963564525  0.5238842484369016E-01
   203.4639248746290434  0.3706866691645513E-01
   206.7993990529016344  0.1619946055518076E-01
   210.1348732311742822  0.5914396048226852E-02
   213.4703474094468731  0.2889194950842723E-02
   216.8058215877194925  0.2116884682029275E-02
   220.1412957659920835  0.1871004654630334E-02
   223.4767699442647029  0.1766636686712630E-02
   226.8122441225372938  0.1724545586700107E-02
   230.1477183008098848  0.1726567319816954E-02
   233.4831924790825042  0.1775595359938894E-02
   236.8186666573551520  0.1886531245290878E-02
   240.1541408356277429  0.2093445617823503E-02
   243.4896150139003339  0.2489269881465245E-02
   246.8250891921729533  0.3352520185852121E-02
   250.1605633704455443  0.5420141561163825E-02
   253.4960375487181352  0.9966308972195959E-02
   256.8315117269907546  0.1797389633184577E-01
   260.1669859052634024  0.2867093319337757E-01
   263.5024600835359934  0.3992558328512118E-01
   266.8379342618085843  0.5299939449129591E-01
   270.1734084400811753  0.7592351700387427E-01
   273.5088826183538231  0.1227317147862710    
   276.8443567966264141  0.1650436170865063    
   280.1798309748990050  0.1128645185207953    
   283.5153051531716528  0.5092660199721172E-01
   286.8507793314442438  0.2850796165337516E-01
   290.1862535097168347  0.2066967479232982E-01
   293.5217276879894257  0.1837869281751164E-01
   296.8572018662620735  0.1958971152609076E-01
   300.1926760445346645  0.2414481518385182E-01
   303.5281502228073123  0.3198891418077202E-01
   306.8636244010799032  0.4232393853864242E-01
   310.1990985793524942  0.5370063278668574E-01
   313.5345727576250852  0.6339043729867451E-01
   316.8700469358976761  0.6366349397733349E-01
   320.2055211141703239  0.4750473239808499E-01
   323.5409952924429149  0.2724680005353765E-01
   326.8764694707155627  0.1589354881752181E-01
   330.2119436489881537  0.1260953210570652E-01
   333.5474178272607446  0.1474968271844253E-01
   336.8828920055333356  0.2141732841128216E-01
   340.2183661838059265  0.3126276152778843E-01
   343.5538403620785175  0.4167418438315862E-01
   346.8893145403511653  0.5284996458812905E-01
   350.2247887186238131  0.7139427997903809E-01
   353.5602628968964041  0.1109735310713368    
   356.8957370751689950  0.1687907400584601    
   360.2312112534415860  0.1544496463244618    
   363.5666854317141770  0.7226429305273742E-01
   366.9021596099867679  0.3412838503331687E-01
   370.2376337882594157  0.2016681095956210E-01
   373.5731079665320635  0.1398647971010656E-01
   376.9085821448046545  0.1077936246260924E-01
   380.2440563230772455  0.8916864938630080E-02
   383.5795305013498364  0.7760341877508384E-02
   386.9150046796224274  0.7047898480603608E-02
   390.2504788578950183  0.6660237617680195E-02
   393.5859530361676661  0.6540489321099215E-02
   396.9214272144403139  0.6689613642315761E-02
   400.2569013927129049  0.7222718450721354E-02
